season,week,game_id,home_game_date,home_team,away_team,home_points_for,away_points_for,point_diff,winner,home_prior_pf_avg_3,home_prior_pa_avg_3,home_prior_win_pct_3,home_prior_off_epa_per_play_3,home_prior_off_success_rate_3,home_prior_off_explosive_rate_3,home_prior_off_third_down_pct_3,home_prior_off_pass_over_expected_3,home_prior_def_success_rate_allowed_3,home_prior_def_explosive_rate_allowed_3,home_prior_def_epa_per_play_3,home_prior_def_takeaway_rate_3,home_prior_off_turnover_rate_3,home_prior_pf_avg_5,home_prior_pa_avg_5,home_prior_win_pct_5,home_prior_off_epa_per_play_5,home_prior_off_success_rate_5,home_prior_off_explosive_rate_5,home_prior_off_third_down_pct_5,home_prior_off_pass_over_expected_5,home_prior_def_success_rate_allowed_5,home_prior_def_explosive_rate_allowed_5,home_prior_def_epa_per_play_5,home_prior_def_takeaway_rate_5,home_prior_off_turnover_rate_5,away_prior_pf_avg_3,away_prior_pa_avg_3,away_prior_win_pct_3,away_prior_off_epa_per_play_3,away_prior_off_success_rate_3,away_prior_off_explosive_rate_3,away_prior_off_third_down_pct_3,away_prior_off_pass_over_expected_3,away_prior_def_success_rate_allowed_3,away_prior_def_explosive_rate_allowed_3,away_prior_def_epa_per_play_3,away_prior_def_takeaway_rate_3,away_prior_off_turnover_rate_3,away_prior_pf_avg_5,away_prior_pa_avg_5,away_prior_win_pct_5,away_prior_off_epa_per_play_5,away_prior_off_success_rate_5,away_prior_off_explosive_rate_5,away_prior_off_third_down_pct_5,away_prior_off_pass_over_expected_5,away_prior_def_success_rate_allowed_5,away_prior_def_explosive_rate_allowed_5,away_prior_def_epa_per_play_5,away_prior_def_takeaway_rate_5,away_prior_off_turnover_rate_5,home_minus_away_pf_avg_3,home_minus_away_pa_avg_3,home_minus_away_win_pct_3,home_minus_away_off_epa_per_play_3,home_minus_away_off_success_rate_3,home_minus_away_off_explosive_rate_3,home_minus_away_off_third_down_pct_3,home_minus_away_off_pass_over_expected_3,home_minus_away_def_success_rate_allowed_3,home_minus_away_def_explosive_rate_allowed_3,home_minus_away_def_epa_per_play_3,home_minus_away_def_takeaway_rate_3,home_minus_away_off_turnover_rate_3,home_minus_away_pf_avg_5,home_minus_away_pa_avg_5,home_minus_away_win_pct_5,home_minus_away_off_epa_per_play_5,home_minus_away_off_success_rate_5,home_minus_away_off_explosive_rate_5,home_minus_away_off_third_down_pct_5,home_minus_away_off_pass_over_expected_5,home_minus_away_def_success_rate_allowed_5,home_minus_away_def_explosive_rate_allowed_5,home_minus_away_def_epa_per_play_5,home_minus_away_def_takeaway_rate_5,home_minus_away_off_turnover_rate_5,home_moneyline_prob,away_moneyline_prob,moneyline_prob_diff,spread_line,total_line,home_rest,away_rest,rest_diff,home_player_team_qb_pass_yards,home_player_team_qb_pass_tds,home_player_team_qb_completions,home_player_team_qb_attempts,home_player_team_qb_completion_pct,home_player_team_rb_rush_yards,home_player_team_rb_rush_tds,home_player_team_rb_receptions,home_player_team_rb_receiving_yards,home_player_team_wr_targets,home_player_team_wr_receptions,home_player_team_wr_receiving_yards,home_player_team_wr_receiving_tds,away_player_team_qb_pass_yards,away_player_team_qb_pass_tds,away_player_team_qb_completions,away_player_team_qb_attempts,away_player_team_qb_completion_pct,away_player_team_rb_rush_yards,away_player_team_rb_rush_tds,away_player_team_rb_receptions,away_player_team_rb_receiving_yards,away_player_team_wr_targets,away_player_team_wr_receptions,away_player_team_wr_receiving_yards,away_player_team_wr_receiving_tds,has_home_team,home_elo_pre,away_elo_pre,elo_diff_pre,home_elo_post,away_elo_post,time_key,home_rolling_pf_3,home_rolling_pa_3,home_rolling_win_pct_3,home_rolling_pf_5,home_rolling_pa_5,home_rolling_win_pct_5,home_rolling_pf_10,home_rolling_pa_10,home_rolling_win_pct_10,away_rolling_pf_3,away_rolling_pa_3,away_rolling_win_pct_3,away_rolling_pf_5,away_rolling_pa_5,away_rolling_win_pct_5,away_rolling_pf_10,away_rolling_pa_10,away_rolling_win_pct_10,home_qb_completion_pct,away_qb_completion_pct,home_win,home_team_ARI,home_team_ATL,home_team_BAL,home_team_BUF,home_team_CAR,home_team_CHI,home_team_CIN,home_team_CLE,home_team_DAL,home_team_DEN,home_team_DET,home_team_GB,home_team_HOU,home_team_IND,home_team_JAX,home_team_KC,home_team_LAC,home_team_LAR,home_team_LV,home_team_MIA,home_team_MIN,home_team_NE,home_team_NO,home_team_NYG,home_team_NYJ,home_team_PHI,home_team_PIT,home_team_SEA,home_team_SF,home_team_TB,home_team_TEN,home_team_WAS,away_team_ARI,away_team_ATL,away_team_BAL,away_team_BUF,away_team_CAR,away_team_CHI,away_team_CIN,away_team_CLE,away_team_DAL,away_team_DEN,away_team_DET,away_team_GB,away_team_HOU,away_team_IND,away_team_JAX,away_team_KC,away_team_LAC,away_team_LAR,away_team_LV,away_team_MIA,away_team_MIN,away_team_NE,away_team_NO,away_team_NYG,away_team_NYJ,away_team_PHI,away_team_PIT,away_team_SEA,away_team_SF,away_team_TB,away_team_TEN,away_team_WAS
2019,10,2019_10_KC_TEN,2019-11-10,TEN,KC,35.0,32.0,3.0,TEN,23.333333333333332,24.333333333333332,0.6666666666666666,0.0018482139857733625,0.4395530551648695,0.06749492108141897,0.41002331002330994,-0.036271535455497494,0.4389397227839984,0.054614922968151396,-0.029709754739411214,0.027551533433886374,0.026697049475306597,15.4,20.6,0.4,-0.1049963383037672,0.4104481398747966,0.05297647610380298,0.3317282717282717,-0.05979369371680143,0.4140131843197497,0.045755966767903826,0.025236760967201656,0.023095353743409576,0.025695649040022667,26.666666666666668,20.0,0.6666666666666666,0.032357829111019566,0.4687110487110487,0.057616317616317615,0.39549339549339546,0.04781845397836659,0.3529114563597322,0.03818786577407266,0.06219682781280716,0.0051282051282051265,0.011494252873563218,23.4,22.0,0.4,0.00418108099222649,0.43209243009243015,0.061265317265317275,0.40396270396270395,0.06685143115577742,0.42122055802636565,0.03271029031464603,0.010105295159590948,0.012922482922482926,0.018915961951834835,-3.3333333333333357,4.333333333333332,0.0,-0.030509615125246203,-0.029157993546179206,0.009878603465101353,0.014529914529914478,-0.08408998943386409,0.0860282664242662,0.016427057194078734,-0.09190658255221837,0.022423328305681247,0.015202796601743378,-7.999999999999998,-1.3999999999999986,0.0,-0.10917741929599369,-0.021644290217633533,-0.008288841161514293,-0.07223443223443227,-0.12664512487257884,-0.007207373706615949,0.013045676453257798,0.015131465807610708,0.01017287082092665,0.0067796870881878316,0.32786885245901637,0.6996996996996997,-0.3718308472406833,-5.0,49.0,7,7,0,181.0,2.0,13.0,19.0,0.6842105263157895,188.0,2.0,2.0,3.0,17.0,11.0,178.0,2.0,446.0,3.0,36.0,50.0,0.72,82.0,0.0,7.0,49.0,42.0,29.0,397.0,3.0,True,1495.5211941412153,1593.7991887756325,-98.27799463441715,1515.9300948477153,1573.3902880691326,201910,23.333333333333332,24.333333333333332,0.6666666666666666,15.4,20.6,0.4,18.5,19.8,0.4,26.666666666666668,20.0,0.6666666666666666,23.4,22.0,0.4,28.3,24.1,0.6,0.6842105263157895,0.72,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,10,2019_10_LAC_OAK,2019-11-07,LV,LAC,26.0,24.0,2.0,LV,26.333333333333332,31.0,0.3333333333333333,0.1435126517093957,0.45586419753086416,0.0853909465020576,0.5304972804972805,-0.07756686783376547,0.5006425702811245,0.08990629183400267,-0.2053705740748558,0.01075268817204301,0.01075268817204301,26.8,27.6,0.6,0.10532420890252678,0.4523949230129006,0.0695293464868261,0.5016317016317016,-0.06512807101980347,0.4605858662222908,0.07017591532723913,-0.11153861201107518,0.02009185160740313,0.015210415720127213,21.0,16.666666666666668,0.6666666666666666,0.007070209073574747,0.4741203449682747,0.05855104883298865,0.39999999999999997,0.007225177478644336,0.425208057906707,0.0372858003961078,0.03549124422145028,0.014122489532325597,0.013492063492063491,18.6,18.8,0.4,-0.0704152284221448,0.45201606663008764,0.04540631852285083,0.41820512820512823,-0.00036622266803858493,0.42097764859683806,0.040691826558011006,0.0458927950893972,0.019317649563551205,0.027639729620661822,5.333333333333332,14.333333333333332,-0.3333333333333333,0.13644244263582095,-0.018256147437410553,0.026839897669068948,0.13049728049728054,-0.0847920453124098,0.07543451237441745,0.05262049143789487,-0.24086181829630607,-0.003369801360282587,-0.002739375320020481,8.2,8.8,0.19999999999999996,0.17573943732467157,0.000378856382812931,0.024123027963975266,0.08342657342657334,-0.06476184835176489,0.039608217625452746,0.029484088769228124,-0.15743140710047238,0.0007742020438519237,-0.01242931390053461,0.4854368932038835,0.5391705069124424,-0.05373361370855889,-1.0,49.0,4,4,0,218.0,1.0,21.0,31.0,0.6774193548387096,71.0,1.0,9.0,92.0,18.0,11.0,117.0,0.0,207.0,2.0,17.0,31.0,0.5483870967741935,127.0,1.0,3.0,54.0,27.0,14.0,153.0,1.0,True,1452.7232793988135,1549.8878935100145,-97.16461411120099,1473.0847585538995,1529.5264143549284,201910,26.333333333333332,31.0,0.3333333333333333,26.8,27.6,0.6,21.2,26.5,0.5,21.0,16.666666666666668,0.6666666666666666,18.6,18.8,0.4,21.1,20.9,0.4,0.6774193548387096,0.5483870967741935,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,10,2019_10_LA_PIT,2019-11-10,PIT,LAR,17.0,12.0,5.0,PIT,25.666666666666668,18.333333333333332,1.0,-0.03646233854171325,0.371992451992452,0.03952491952491952,0.4871794871794872,-0.06705182834841104,0.41521712896719354,0.028661770705834352,0.14277910600720414,0.055492480559385104,0.021856467079124284,25.4,16.8,0.8,-0.034040451449800134,0.40740599751126066,0.04566983893299682,0.4256410256410256,-0.029424848712350182,0.3899466039109284,0.026040599838466592,0.1465571640737268,0.04776466641782285,0.024528446073805103,22.666666666666668,13.333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,25.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.999999999999998,0.33333333333333337,,,,,,,,,,,-2.0,-8.2,0.4,,,,,,,,,,,0.3460207612456747,0.6815286624203821,-0.3355079011747074,-4.0,43.0,7,14,-7,242.0,1.0,22.0,38.0,0.5789473684210527,41.0,0.0,5.0,25.0,26.0,17.0,217.0,1.0,,,,,,,,,,,,,,True,1537.3751144840887,1600.408162173987,-63.03304768989824,1556.2464594983567,1581.536817159719,201910,25.666666666666668,18.333333333333332,1.0,25.4,16.8,0.8,22.0,21.3,0.5,22.666666666666668,13.333333333333334,0.6666666666666666,27.4,25.0,0.4,24.3,21.0,0.6,0.5789473684210527,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,10,2019_10_MIA_IND,2019-11-10,IND,MIA,12.0,16.0,-4.0,MIA,23.0,20.666666666666668,0.6666666666666666,-0.058445267445040826,0.42846268031819745,0.04960098453418591,0.3888888888888889,-0.04001490139578515,0.4045188896592309,0.03640521100620165,0.06406608986300627,0.02185792349726776,0.02568219508518016,22.4,21.2,0.6,-0.04103886171647745,0.44182010960574586,0.04261854205044931,0.37976190476190474,-0.05056457504472302,0.39024380132800607,0.04448636571754834,0.04215492418200967,0.01974852602818522,0.02390912120308616,20.333333333333332,25.333333333333332,0.3333333333333333,-0.04086061366516907,0.4106907813698784,0.02577877727802765,0.4711538461538462,0.027866541141158885,0.4133221652691413,0.07130141330638431,-0.04554554024487528,0.010266129669114743,0.03349282296650718,17.4,24.6,0.2,-0.07849186725701099,0.4159667076278972,0.02588186006499238,0.42554945054945054,0.015526166310865475,0.4197881709563565,0.06585777106075366,-0.051525734966919604,0.006159677801468847,0.030065298643126192,2.666666666666668,-4.666666666666664,0.3333333333333333,-0.017584653779871756,0.017771898948319043,0.023822207256158263,-0.0822649572649573,-0.06788144253694403,-0.0088032756099104,-0.034896202300182665,0.10961163010788155,0.011591793828153016,-0.007810627881327019,5.0,-3.400000000000002,0.39999999999999997,0.03745300554053354,0.025853401977848633,0.016736681985456928,-0.04578754578754579,-0.0660907413555885,-0.029544369628350442,-0.02137140534320532,0.09368065914892927,0.013588848226716374,-0.006156177440040031,0.8278829604130808,0.20408163265306123,0.6238013277600196,11.0,44.5,7,7,0,204.0,1.0,18.0,39.0,0.46153846153846156,109.0,0.0,5.0,38.0,31.0,13.0,166.0,1.0,169.0,0.0,21.0,33.0,0.6363636363636364,47.0,0.0,7.0,17.0,26.0,14.0,152.0,0.0,True,1580.3180756621964,1394.3496586968465,185.9684169653499,1556.4878086982897,1418.1799256607533,201910,23.0,20.666666666666668,0.6666666666666666,22.4,21.2,0.6,21.6,21.5,0.6,20.333333333333332,25.333333333333332,0.3333333333333333,17.4,24.6,0.2,12.7,31.5,0.1,0.46153846153846156,0.6363636363636364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2019,10,2019_10_MIN_DAL,2019-11-10,DAL,MIN,24.0,28.0,-4.0,MIN,32.0,17.333333333333332,0.6666666666666666,0.08330064032520464,0.49845286443224585,0.04565351601434075,0.5077667430608607,-0.07093689734872188,0.3994865368549579,0.055141057772636705,0.11613164054001325,0.044270534724611094,0.015306915306915308,26.0,19.6,0.4,0.0043971755873755194,0.4715022293251523,0.0530546823300007,0.4273873185637892,-0.046504227009006825,0.4200499783789594,0.057534762540819885,0.07399634837832789,0.029788127286379557,0.029118789707025,28.0,21.666666666666668,0.6666666666666666,0.10844417322640304,0.4157955865272939,0.06102028053247566,0.48888888888888893,-0.06671279302952059,0.47789710289710285,0.04753579753579754,-0.006663467613550081,0.02690924982272135,0.004975124378109453,30.0,19.0,0.8,0.12766583849824004,0.43661825478915334,0.07647536941387664,0.4242424242424242,-0.06282012515226969,0.4515340301778738,0.050237611345457366,0.03052066648273214,0.028602125576014947,0.012263920780711826,4.0,-4.333333333333336,0.0,-0.025143532901198404,0.08265727790495192,-0.015366764518134908,0.018877854171971742,-0.004224104319201297,-0.07841056604214497,0.007605260236839162,0.12279510815356333,0.017361284901889745,0.010331790928805856,-4.0,0.6000000000000014,-0.4,-0.12326866291086452,0.03488397453599895,-0.023420687083875943,0.0031448943213649994,0.016315898143262862,-0.03148405179891439,0.0072971511953625195,0.043475681895595746,0.00118600171036461,0.016854868926313174,0.6415770609318996,0.38461538461538464,0.25696167631651495,3.5,48.5,6,7,-1,397.0,3.0,28.0,46.0,0.6086956521739131,43.0,0.0,2.0,16.0,41.0,26.0,381.0,3.0,220.0,2.0,23.0,32.0,0.71875,149.0,1.0,8.0,88.0,23.0,15.0,132.0,2.0,True,1557.4776606269977,1547.853842691791,9.623817935206716,1541.0345807470026,1564.2969225717861,201910,32.0,17.333333333333332,0.6666666666666666,26.0,19.6,0.4,27.3,19.4,0.6,28.0,21.666666666666668,0.6666666666666666,30.0,19.0,0.8,24.4,18.2,0.6,0.6086956521739131,0.71875,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019,10,2019_10_NYG_NYJ,2019-11-10,NYJ,NYG,34.0,27.0,7.0,NYJ,11.0,29.333333333333332,0.0,-0.23805638332189447,0.367174217133927,0.033884138960690126,0.25372775372775375,-0.02431248630307135,0.38613328167376987,0.03597744199061518,-0.03504322749034943,0.013200723327305606,0.05560547069981032,12.6,28.2,0.2,-0.207264690348194,0.3668868952837739,0.03608578071065878,0.2350937950937951,-0.001506254572535115,0.41994521019046527,0.035586719744451836,-0.02385848762887343,0.007920433996383364,0.05135270040930419,21.666666666666668,31.666666666666668,0.0,-0.13830828427360556,0.40902479873068104,0.041826800650330065,0.40972222222222227,0.012363250762147135,0.4020768388238268,0.052355108077999646,0.011090117080733361,0.02118537200504414,0.0349214156119527,17.8,31.6,0.0,-0.20131721743626868,0.381925198187752,0.030612027857365016,0.38583333333333336,0.01425723036043266,0.4291137503531196,0.0763150256311135,-0.008044410095836004,0.020964428331231612,0.04084532248545118,-10.666666666666668,-2.3333333333333357,0.0,-0.09974809904828891,-0.04185058159675403,-0.007942661689639939,-0.15599446849446852,-0.03667573706521848,-0.01594355715005691,-0.016377666087384467,-0.04613334457108279,-0.007984648677738534,0.020684055087857617,-5.200000000000001,-3.400000000000002,0.2,-0.005947472911925322,-0.015038302903978118,0.005473752853293764,-0.15073953823953826,-0.015763484932967774,-0.009168540162654337,-0.04072830588666167,-0.015814077533037426,-0.013043994334848248,0.010507377923853006,0.4291845493562232,0.5951417004048583,-0.16595715104863507,-3.0,43.0,7,6,1,230.0,1.0,19.0,30.0,0.6333333333333333,49.0,1.0,4.0,34.0,23.0,15.0,196.0,1.0,308.0,4.0,26.0,40.0,0.65,3.0,0.0,6.0,33.0,31.0,20.0,275.0,4.0,True,1348.4411741283573,1383.1580326296903,-34.716858501333036,1366.0346446645674,1365.5645620934802,201910,11.0,29.333333333333332,0.0,12.6,28.2,0.2,13.7,29.3,0.1,21.666666666666668,31.666666666666668,0.0,17.8,31.6,0.0,21.1,29.1,0.2,0.6333333333333333,0.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2019,10,2019_10_SEA_SF,2019-11-11,SF,SEA,24.0,27.0,-3.0,SEA,29.333333333333332,12.666666666666666,1.0,0.053932901745794654,0.42681113865961,0.07578969100969059,0.5281862745098039,-0.0944782692115419,0.3500632846188942,0.05011994642883424,0.19912562975807266,0.023755081300813007,0.010584677419354838,27.8,9.6,1.0,0.024659518115937758,0.4178071133032929,0.06688864199687265,0.4860294117647059,-0.08506914532987433,0.3463360476944134,0.048773890934223615,0.2866294688632751,0.031296527041357367,0.014430865754800449,27.666666666666668,28.0,0.6666666666666666,0.03592074158143657,0.4864404478168523,0.06553395106765893,0.39052287581699346,-0.01744204220755859,0.42946238556481325,0.054189373943281494,-0.05997371308200123,0.01832825976661593,0.014634839443023588,29.0,28.2,0.8,0.05251832229654092,0.47187304639474165,0.06639958942488326,0.3866214177978884,-0.028036880452237532,0.4341903796839925,0.0676611108636839,-0.05643850272696732,0.02978253460759764,0.014388746803069053,1.6666666666666643,-15.333333333333334,0.33333333333333337,0.018012160164358082,-0.059629309157242294,0.01025573994203166,0.13766339869281047,-0.07703622700398331,-0.07939910094591907,-0.004069427514447256,0.2590993428400739,0.005426821534197077,-0.0040501620236687505,-1.1999999999999993,-18.6,0.19999999999999996,-0.027858804180603165,-0.05406593309144875,0.0004890525719893901,0.09940799396681749,-0.0570322648776368,-0.0878543319895791,-0.018887219929460283,0.34306797159024244,0.0015139924337597283,4.211895173139579e-05,0.7282608695652174,0.3003003003003003,0.4279605692649171,6.5,47.0,11,8,3,248.0,1.0,24.0,46.0,0.5217391304347826,86.0,0.0,7.0,46.0,36.0,17.0,202.0,1.0,232.0,1.0,24.0,34.0,0.7058823529411765,91.0,1.0,3.0,12.0,29.0,21.0,220.0,1.0,True,1541.4661585117076,1590.9265915643364,-49.46043305262879,1527.7286325004513,1604.6641175755926,201910,29.333333333333332,12.666666666666666,1.0,27.8,9.6,1.0,27.6,16.4,0.8,27.666666666666668,28.0,0.6666666666666666,29.0,28.2,0.8,27.0,25.4,0.7,0.5217391304347826,0.7058823529411765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2019,11,2019_11_ARI_SF,2019-11-17,SF,ARI,36.0,26.0,10.0,SF,34.333333333333336,21.666666666666668,0.6666666666666666,0.0032077891966816596,0.4201772108574217,0.07152502313685524,0.515686274509804,-0.05141646436321843,0.4105915311339345,0.049263991427611446,0.16794033120239468,0.0338898401826484,0.0178665611814346,26.4,14.4,0.8,-0.03841802137180276,0.4115583813089735,0.05534471828009441,0.4910294117647059,-0.07148848776696035,0.37845040939654107,0.03953186965762787,0.25835010390012203,0.02921195289007684,0.019208901055210503,20.333333333333332,29.666666666666668,0.0,-0.023968103947993227,0.39399941314553993,0.06561432991890738,0.1722222222222222,0.03813719775744747,0.4457774967990779,0.07493270879431402,-0.08857245877219377,0.01745014245014245,0.010256410256410256,24.4,28.6,0.4,0.01004444967678191,0.39375716785483444,0.06457504170388267,0.30435897435897435,0.002714236079857857,0.4557017921970938,0.07084197821776488,-0.06252524881461208,0.0197008547008547,0.006153846153846154,14.000000000000004,-8.0,0.6666666666666666,0.027175893144674886,0.02617779771188178,0.005910693217947863,0.3434640522875818,-0.0895536621206659,-0.035185965665143426,-0.02566871736670257,0.2565127899745885,0.01643969773250595,0.007610150925024343,2.0,-14.200000000000001,0.4,-0.04846247104858467,0.017801213454139042,-0.009230323423788267,0.18667043740573153,-0.0742027238468182,-0.07725138280055271,-0.031310108560137,0.3208753527147341,0.00951109818922214,0.01305505490136435,0.8109640831758034,0.22075055187637968,0.5902135312994237,10.0,44.0,6,7,-1,424.0,4.0,34.0,45.0,0.7555555555555555,27.0,0.0,6.0,87.0,29.0,21.0,274.0,3.0,150.0,2.0,24.0,33.0,0.7272727272727273,67.0,0.0,6.0,13.0,26.0,18.0,137.0,2.0,True,1527.7286325004513,1375.7426563301522,151.98597617029918,1537.1441654281032,1366.3271234025003,201911,34.333333333333336,21.666666666666668,0.6666666666666666,26.4,14.4,0.8,29.1,17.7,0.8,20.333333333333332,29.666666666666668,0.0,24.4,28.6,0.4,22.2,28.1,0.3,0.7555555555555555,0.7272727272727273,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,11,2019_11_ATL_CAR,2019-11-17,CAR,ATL,3.0,29.0,-26.0,ATL,19.666666666666668,31.666666666666668,0.3333333333333333,-0.11139366369185882,0.3936751233262861,0.049594785059901336,0.30366300366300364,-0.005840252368849404,0.4486935395904606,0.08274579800684219,-0.05071573259015172,0.020592948717948714,0.03005077030812325,26.0,29.6,0.6,-0.039469466851510315,0.40430031209100975,0.05531242659149636,0.28886446886446887,0.006831461178502219,0.4453337708130999,0.07733375331390924,-0.019112751208695697,0.0383297952047952,0.021205065359477124,18.666666666666668,24.333333333333332,0.3333333333333333,-0.06501138958912804,0.41321954893658813,0.03312565487140754,0.3277777777777778,-0.008737899330463816,0.45407078301815146,0.04397736766157819,-0.016765190078466247,0.0045045045045045045,0.031039151251092318,24.2,32.0,0.2,0.026668016812809208,0.4350640823031293,0.04467931449147198,0.4182575757575758,-0.006308581064466712,0.465700896777183,0.0668358587991941,-0.12399048714911276,0.002702702702702703,0.024420592199930754,1.0,7.333333333333336,0.0,-0.04638227410273078,-0.019544425610302008,0.016469130188493795,-0.02411477411477414,0.0028976469616144125,-0.005377243427690859,0.038768430345264,-0.03395054251168547,0.01608844421344421,-0.000988380942969068,1.8000000000000007,-2.3999999999999986,0.39999999999999997,-0.06613748366431953,-0.030763770212119568,0.010633112100024378,-0.1293931068931069,0.01314004224296893,-0.020367125964083133,0.01049789451471514,0.10487773594041706,0.0356270925020925,-0.00321552684045363,0.6655518394648829,0.36101083032490977,0.3045410091399732,3.5,49.0,7,7,0,325.0,0.0,31.0,50.0,0.62,70.0,0.0,13.0,129.0,29.0,18.0,196.0,0.0,311.0,1.0,21.0,31.0,0.6774193548387096,56.0,1.0,1.0,8.0,27.0,21.0,306.0,1.0,True,1488.4272643580805,1434.3518436817365,54.07542067634404,1469.9569145642868,1452.8221934755302,201911,19.666666666666668,31.666666666666668,0.3333333333333333,26.0,29.6,0.6,25.8,24.2,0.6,18.666666666666668,24.333333333333332,0.3333333333333333,24.2,32.0,0.2,22.5,29.1,0.3,0.62,0.6774193548387096,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019,11,2019_11_BUF_MIA,2019-11-17,MIA,BUF,20.0,37.0,-17.0,BUF,18.666666666666668,19.0,0.6666666666666666,-0.1246543193362714,0.3646245287818867,0.015599343185550082,0.4166666666666667,0.03501890694712959,0.3722137260157347,0.058132971762813936,0.12465317355340928,0.02475888329230315,0.03414450103754009,18.6,21.0,0.4,-0.09534705277864962,0.3835573259647842,0.024673615573165796,0.40054945054945057,0.02029252564755557,0.3829526487549807,0.07023550714580681,0.053126153398350195,0.01485532997538189,0.03226159239741583,17.666666666666668,19.666666666666668,0.3333333333333333,-0.027393272980768588,0.39984201973623074,0.05770800525428795,0.4282051282051282,-0.03541623454696685,0.4038705915982464,0.06858866049115418,-0.006134313154617159,0.0,0.011494252873563213,19.6,17.4,0.6,-0.0005749324469513071,0.41078503624268964,0.0649522222123862,0.37846153846153846,-0.011012243403025502,0.4055859763128279,0.062149343790564825,0.0368808850168087,0.006060606060606061,0.010071154898741105,1.0,-0.6666666666666679,0.3333333333333333,-0.09726104635550281,-0.03521749095434401,-0.04210866206873787,-0.011538461538461497,0.07043514149409644,-0.031656865582511684,-0.010455688728340247,0.13078748670802645,0.02475888329230315,0.02265024816397688,-1.0,3.6000000000000014,-0.19999999999999996,-0.09477212033169831,-0.027227710277905437,-0.0402786066392204,0.02208791208791211,0.03130476905058107,-0.022633327557847194,0.008086163355241989,0.016245268381541493,0.008794723914775829,0.022190437498674723,0.27548209366391185,0.7542997542997543,-0.4788176606358424,-7.0,41.5,7,7,0,323.0,0.0,32.0,45.0,0.7111111111111111,16.0,1.0,11.0,59.0,31.0,21.0,264.0,0.0,256.0,3.0,21.0,33.0,0.6363636363636364,102.0,0.0,2.0,22.0,28.0,19.0,234.0,3.0,True,1418.1799256607533,1491.250440145456,-73.0705144847027,1405.4961957932153,1503.934170012994,201911,18.666666666666668,19.0,0.6666666666666666,18.6,21.0,0.4,13.6,31.0,0.2,17.666666666666668,19.666666666666668,0.3333333333333333,19.6,17.4,0.6,21.6,16.7,0.7,0.7111111111111111,0.6363636363636364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
