<<<<<<< HEAD:models/models copy/legacy_data/new_dataset.csv
season,week,game_id,home_game_date,home_team,away_team,home_points_for,away_points_for,point_diff,winner,home_prior_pf_avg_3,home_prior_pa_avg_3,home_prior_win_pct_3,home_prior_pf_avg_5,home_prior_pa_avg_5,home_prior_win_pct_5,away_prior_pf_avg_3,away_prior_pa_avg_3,away_prior_win_pct_3,away_prior_pf_avg_5,away_prior_pa_avg_5,away_prior_win_pct_5,home_minus_away_pf_avg_3,home_minus_away_pa_avg_3,home_minus_away_win_pct_3,home_minus_away_pf_avg_5,home_minus_away_pa_avg_5,home_minus_away_win_pct_5,home_moneyline_prob,away_moneyline_prob,moneyline_prob_diff,spread_line,total_line,home_rest,away_rest,rest_diff,home_win
2015,3,2015_03_PIT_STL,2015-09-27,LAR,PIT,6.0,12.0,-6.0,PIT,22.0,27.5,0.5,22.0,27.5,0.5,32.0,23.0,0.5,32.0,23.0,0.5,-10.0,4.5,0.0,-10.0,4.5,0.0,0.5515695067264574,0.47393364928909953,0.0776358574373579,1.5,48.5,7,7,0,False
2015,3,2015_03_SD_MIN,2015-09-27,MIN,LAC,31.0,14.0,17.0,MIN,14.5,18.0,0.5,14.5,18.0,0.5,26.0,26.0,0.5,26.0,26.0,0.5,-11.5,-8.0,0.0,-11.5,-8.0,0.0,0.5515695067264574,0.47393364928909953,0.0776358574373579,2.5,45.5,7,7,0,True
2015,3,2015_03_SF_ARI,2015-09-27,ARI,SF,47.0,7.0,40.0,ARI,39.5,21.0,1.0,39.5,21.0,1.0,19.0,23.0,0.5,19.0,23.0,0.5,20.5,-2.0,0.5,20.5,-2.0,0.5,0.7506234413965087,0.273972602739726,0.4766508386567827,7.0,45.0,7,7,0,True
2015,3,2015_03_ATL_DAL,2015-09-27,DAL,ATL,28.0,39.0,-11.0,ATL,23.5,18.0,1.0,23.5,18.0,1.0,25.0,22.0,1.0,25.0,22.0,1.0,-1.5,-4.0,0.0,-1.5,-4.0,0.0,0.5348837209302325,0.49019607843137253,0.04468764249885998,1.0,43.5,7,7,0,False
2015,3,2015_03_DEN_DET,2015-09-27,DET,DEN,12.0,24.0,-12.0,DEN,22.0,29.5,0.0,22.0,29.5,0.0,25.0,18.5,1.0,25.0,18.5,1.0,-3.0,11.0,-1.0,-3.0,11.0,-1.0,0.4444444444444444,0.5798319327731093,-0.13538748832866487,-3.0,45.0,7,10,-3,False
2015,3,2015_03_KC_GB,2015-09-28,GB,KC,38.0,28.0,10.0,GB,29.0,20.0,1.0,29.0,20.0,1.0,25.5,25.5,0.5,25.5,25.5,0.5,3.5,-5.5,0.5,3.5,-5.5,0.5,0.6923076923076923,0.33222591362126247,0.3600817786864298,4.5,47.0,8,11,-3,True
2015,4,2015_04_BAL_PIT,2015-10-01,PIT,BAL,20.0,23.0,-3.0,BAL,25.333333333333332,17.333333333333332,0.6666666666666666,25.333333333333332,17.333333333333332,0.6666666666666666,23.333333333333332,28.0,0.0,23.333333333333332,28.0,0.0,2.0,-10.666666666666668,0.6666666666666666,2.0,-10.666666666666668,0.6666666666666666,0.4329004329004329,0.5918367346938775,-0.15893630179344465,-3.0,44.0,4,4,0,False
2015,4,2015_04_CAR_TB,2015-10-04,TB,CAR,23.0,37.0,-14.0,CAR,16.333333333333332,26.666666666666668,0.3333333333333333,16.333333333333332,26.666666666666668,0.3333333333333333,23.666666666666668,16.0,1.0,23.666666666666668,16.0,1.0,-7.333333333333336,10.666666666666668,-0.6666666666666667,-7.333333333333336,10.666666666666668,-0.6666666666666667,0.4329004329004329,0.5918367346938775,-0.15893630179344465,-3.0,40.0,7,7,0,False
2015,4,2015_04_STL_ARI,2015-10-04,ARI,LAR,22.0,24.0,-2.0,LAR,42.0,16.333333333333332,1.0,42.0,16.333333333333332,1.0,16.666666666666668,22.333333333333332,0.3333333333333333,16.666666666666668,22.333333333333332,0.3333333333333333,25.333333333333332,-6.0,0.6666666666666667,25.333333333333332,-6.0,0.6666666666666667,0.7402597402597403,0.2840909090909091,0.45616883116883117,7.0,43.5,7,7,0,False
2015,4,2015_04_PHI_WAS,2015-10-04,WAS,PHI,23.0,20.0,3.0,WAS,18.333333333333332,19.666666666666668,0.3333333333333333,18.333333333333332,19.666666666666668,0.3333333333333333,19.333333333333332,21.0,0.3333333333333333,19.333333333333332,21.0,0.3333333333333333,-1.0,-1.3333333333333321,0.0,-1.0,-1.3333333333333321,0.0,0.425531914893617,0.5983935742971888,-0.17286165940357173,-3.0,46.0,10,7,3,True
2015,4,2015_04_OAK_CHI,2015-10-04,CHI,LV,22.0,20.0,2.0,CHI,15.333333333333334,35.0,0.0,15.333333333333334,35.0,0.0,25.666666666666668,28.666666666666668,0.6666666666666666,25.666666666666668,28.666666666666668,0.6666666666666666,-10.333333333333334,6.333333333333332,-0.6666666666666666,-10.333333333333334,6.333333333333332,-0.6666666666666666,0.3861003861003861,0.6389891696750902,-0.2528887835747041,-3.0,44.5,7,7,0,True
2015,4,2015_04_NYJ_MIA,2015-10-04,MIA,NYJ,14.0,27.0,-13.0,NYJ,17.0,24.666666666666668,0.3333333333333333,17.0,24.666666666666668,0.3333333333333333,22.666666666666668,13.666666666666666,0.6666666666666666,22.666666666666668,13.666666666666666,0.6666666666666666,-5.666666666666668,11.000000000000002,-0.3333333333333333,-5.666666666666668,11.000000000000002,-0.3333333333333333,0.45248868778280543,0.5726495726495726,-0.12016088486676718,-2.5,42.0,7,7,0,False
2015,4,2015_04_MIN_DEN,2015-10-04,DEN,MIN,23.0,20.0,3.0,DEN,24.666666666666668,16.333333333333332,1.0,24.666666666666668,16.333333333333332,1.0,20.0,16.666666666666668,0.6666666666666666,20.0,16.666666666666668,0.6666666666666666,4.666666666666668,-0.3333333333333357,0.33333333333333337,4.666666666666668,-0.3333333333333357,0.33333333333333337,0.7409326424870466,0.28328611898017,0.4576465235068766,7.0,43.5,7,7,0,True
2015,4,2015_04_KC_CIN,2015-10-04,CIN,KC,36.0,21.0,15.0,CIN,28.333333333333332,18.666666666666668,1.0,28.333333333333332,18.666666666666668,1.0,26.333333333333332,29.666666666666668,0.3333333333333333,26.333333333333332,29.666666666666668,0.3333333333333333,2.0,-11.0,0.6666666666666667,2.0,-11.0,0.6666666666666667,0.6389891696750902,0.3861003861003861,0.2528887835747041,3.5,45.0,7,6,1,True
2015,4,2015_04_NYG_BUF,2015-10-04,BUF,NYG,10.0,24.0,-14.0,NYG,33.333333333333336,22.666666666666668,0.6666666666666666,33.333333333333336,22.666666666666668,0.6666666666666666,26.0,24.0,0.3333333333333333,26.0,24.0,0.3333333333333333,7.333333333333336,-1.3333333333333321,0.3333333333333333,7.333333333333336,-1.3333333333333321,0.3333333333333333,0.7076023391812866,0.31645569620253167,0.3911466429787549,6.0,46.5,7,10,-3,False
2015,4,2015_04_HOU_ATL,2015-10-04,ATL,HOU,48.0,21.0,27.0,ATL,29.666666666666668,24.0,1.0,29.666666666666668,24.0,1.0,18.666666666666668,20.0,0.3333333333333333,18.666666666666668,20.0,0.3333333333333333,11.0,4.0,0.6666666666666667,11.0,4.0,0.6666666666666667,0.6688741721854304,0.35587188612099646,0.313002286064434,4.0,47.5,7,7,0,True
2015,4,2015_04_GB_SF,2015-10-04,SF,GB,3.0,17.0,-14.0,GB,15.0,31.0,0.3333333333333333,15.0,31.0,0.3333333333333333,32.0,22.666666666666668,1.0,32.0,22.666666666666668,1.0,-17.0,8.333333333333332,-0.6666666666666667,-17.0,8.333333333333332,-0.6666666666666667,0.26246719160104987,0.7619047619047619,-0.499437570303712,-7.5,48.0,7,6,1,False
2015,4,2015_04_DAL_NO,2015-10-04,NO,DAL,26.0,20.0,6.0,NO,20.0,28.0,0.0,20.0,28.0,0.0,25.0,25.0,0.6666666666666666,25.0,25.0,0.6666666666666666,-5.0,3.0,-0.6666666666666666,-5.0,3.0,-0.6666666666666666,0.588477366255144,0.4366812227074236,0.15179614354772042,3.0,48.0,7,7,0,True
2015,4,2015_04_CLE_SD,2015-10-04,LAC,CLE,30.0,27.0,3.0,LAC,22.0,27.666666666666668,0.3333333333333333,22.0,27.666666666666668,0.3333333333333333,19.333333333333332,24.0,0.3333333333333333,19.333333333333332,24.0,0.3333333333333333,2.666666666666668,3.666666666666668,0.0,2.666666666666668,3.666666666666668,0.0,0.696969696969697,0.32786885245901637,0.36910084451068065,4.5,44.5,7,7,0,True
2015,4,2015_04_JAX_IND,2015-10-04,IND,JAX,16.0,13.0,3.0,IND,18.666666666666668,26.666666666666668,0.3333333333333333,18.666666666666668,26.666666666666668,0.3333333333333333,16.333333333333332,30.333333333333332,0.3333333333333333,16.333333333333332,30.333333333333332,0.3333333333333333,2.3333333333333357,-3.6666666666666643,0.0,2.3333333333333357,-3.6666666666666643,0.0,0.6655518394648829,0.35842293906810035,0.3071289003967826,4.0,43.0,7,7,0,True
2015,4,2015_04_DET_SEA,2015-10-05,SEA,DET,13.0,10.0,3.0,SEA,24.666666666666668,20.333333333333332,0.3333333333333333,24.666666666666668,20.333333333333332,0.3333333333333333,18.666666666666668,27.666666666666668,0.0,18.666666666666668,27.666666666666668,0.0,6.0,-7.333333333333336,0.3333333333333333,6.0,-7.333333333333336,0.3333333333333333,0.8245614035087719,0.2,0.6245614035087719,10.0,43.0,8,8,0,True
2015,5,2015_05_IND_HOU,2015-10-08,HOU,IND,20.0,27.0,-7.0,IND,19.0,27.0,0.3333333333333333,19.25,27.0,0.25,19.333333333333332,22.0,0.6666666666666666,18.0,23.25,0.5,-0.33333333333333215,5.0,-0.3333333333333333,1.25,3.75,-0.25,0.6763754045307443,0.34843205574912894,0.32794334878161535,4.5,40.5,4,4,0,False
2015,5,2015_05_NE_DAL,2015-10-11,DAL,NE,6.0,30.0,-24.0,NE,22.666666666666668,25.0,0.3333333333333333,23.75,25.25,0.5,39.666666666666664,23.333333333333332,1.0,39.666666666666664,23.333333333333332,1.0,-16.999999999999996,1.6666666666666679,-0.6666666666666667,-15.916666666666664,1.9166666666666679,-0.5,0.24691358024691357,0.7777777777777778,-0.5308641975308642,-8.0,51.0,7,14,-7,False
2015,5,2015_05_WAS_ATL,2015-10-11,ATL,WAS,25.0,19.0,6.0,ATL,37.0,23.0,1.0,34.25,23.25,1.0,22.666666666666668,20.666666666666668,0.6666666666666666,19.5,19.75,0.5,14.333333333333332,2.333333333333332,0.33333333333333337,14.75,3.5,0.5,0.7647058823529411,0.2597402597402597,0.5049656226126814,7.5,48.5,7,7,0,True
2015,5,2015_05_STL_GB,2015-10-11,GB,LAR,24.0,10.0,14.0,GB,27.333333333333332,16.0,1.0,28.25,17.75,1.0,13.333333333333334,19.333333333333332,0.3333333333333333,18.5,22.25,0.5,13.999999999999998,-3.333333333333332,0.6666666666666667,9.75,-4.5,0.5,0.7872340425531915,0.23696682464454977,0.5502672179086417,8.5,45.0,7,7,0,True
2015,5,2015_05_SF_NYG,2015-10-11,NYG,SF,30.0,27.0,3.0,NYG,25.333333333333332,18.333333333333332,0.6666666666666666,25.5,20.5,0.5,9.333333333333334,35.666666666666664,0.0,12.0,27.5,0.25,15.999999999999998,-17.333333333333332,0.6666666666666666,13.5,-7.0,0.25,0.7777777777777778,0.24691358024691357,0.5308641975308642,7.5,43.5,7,7,0,True
2015,5,2015_05_NO_PHI,2015-10-11,PHI,NO,39.0,17.0,22.0,PHI,18.0,20.0,0.3333333333333333,19.5,21.5,0.25,22.333333333333332,24.333333333333332,0.3333333333333333,21.5,26.0,0.25,-4.333333333333332,-4.333333333333332,0.0,-2.0,-4.5,0.0,0.7347480106100795,0.2898550724637681,0.4448929381463114,6.5,49.5,7,7,0,True
2015,5,2015_05_SEA_CIN,2015-10-11,CIN,SEA,27.0,24.0,3.0,CIN,29.333333333333332,21.333333333333332,1.0,30.25,19.25,1.0,18.666666666666668,12.333333333333334,0.6666666666666666,21.75,17.75,0.5,10.666666666666664,8.999999999999998,0.33333333333333337,8.5,1.5,0.5,0.5918367346938775,0.4329004329004329,0.15893630179344465,3.0,44.5,7,6,1,True
